rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted,state_encoded
566850,400181,mobile,ended,16.0,561893.0,720.0,checkout delayed,52.0,yes,-668.0,no,0
566913,386690,mobile,canceled,,,,checkout not delayed,,no,,no,1
567093,415726,mobile,ended,-2.0,565126.0,270.0,checkout not delayed,4.0,yes,-266.0,no,0
567230,311607,mobile,ended,13.0,,,checkout delayed,,no,,no,0
567306,308802,mobile,ended,704.0,,,checkout delayed,,no,,no,0
567327,365423,mobile,ended,-126.0,,,checkout not delayed,,no,,no,0
567345,347222,mobile,canceled,,,,checkout not delayed,,no,,no,1
567371,317572,connect,ended,-114.0,568169.0,120.0,checkout not delayed,-76.0,no,-196.0,no,0
567389,397217,connect,canceled,,564542.0,0.0,checkout not delayed,-97.0,no,-97.0,no,1
567402,319365,mobile,ended,21.0,,,checkout delayed,,no,,no,0
567481,338052,mobile,ended,106.0,,,checkout delayed,,no,,no,0
567522,401422,mobile,ended,154.0,,,checkout delayed,,no,,no,0
567611,338507,mobile,ended,27.0,,,checkout delayed,,no,,no,0
567644,216701,mobile,ended,-1408.0,565921.0,210.0,checkout not delayed,39.0,yes,-171.0,no,0
567795,405005,connect,ended,-68.0,560343.0,210.0,checkout not delayed,-46.0,no,-256.0,no,0
567953,342738,mobile,canceled,,,,checkout not delayed,,no,,no,1
568107,277354,mobile,canceled,,,,checkout not delayed,,no,,no,1
568114,377254,mobile,ended,43.0,,,checkout delayed,,no,,no,0
568136,338728,mobile,ended,24.0,,,checkout delayed,,no,,no,0
568172,379272,mobile,ended,5.0,,,checkout delayed,,no,,no,0
568199,308435,mobile,ended,70.0,,,checkout delayed,,no,,no,0
568224,381499,connect,ended,-93.0,562174.0,0.0,checkout not delayed,73.0,yes,73.0,yes,0
568256,323762,mobile,ended,41.0,,,checkout delayed,,no,,no,0
568358,271173,mobile,ended,1453.0,,,checkout delayed,,no,,no,0
568530,371672,mobile,ended,-509.0,,,checkout not delayed,,no,,no,0
568731,290109,mobile,canceled,,,,checkout not delayed,,no,,no,1
568752,161266,mobile,ended,-97.0,,,checkout not delayed,,no,,no,0
568882,413011,mobile,ended,,,,checkout not delayed,,no,,no,0
568945,194120,mobile,ended,1.0,,,checkout delayed,,no,,no,0
568997,310681,connect,ended,17.0,,,checkout delayed,,no,,no,0
569111,339174,mobile,ended,32.0,,,checkout delayed,,no,,no,0
569141,379462,mobile,ended,-99.0,557980.0,120.0,checkout not delayed,1.0,yes,-119.0,no,0
569151,412682,mobile,ended,473.0,,,checkout delayed,,no,,no,0
569276,405420,mobile,ended,-62.0,,,checkout not delayed,,no,,no,0
569828,408744,connect,ended,-890.0,,,checkout not delayed,,no,,no,0
569903,272724,mobile,ended,17.0,,,checkout delayed,,no,,no,0
569904,305452,mobile,canceled,,,,checkout not delayed,,no,,no,1
569963,383344,connect,ended,61.0,,,checkout delayed,,no,,no,0
569976,347873,connect,ended,1394.0,,,checkout delayed,,no,,no,0
570302,330548,mobile,ended,11.0,,,checkout delayed,,no,,no,0
570330,361878,mobile,canceled,,,,checkout not delayed,,no,,no,1
570612,278821,mobile,ended,7.0,,,checkout delayed,,no,,no,0
570627,396643,mobile,ended,-646.0,,,checkout not delayed,,no,,no,0
570904,413389,mobile,ended,,,,checkout not delayed,,no,,no,0
570929,257604,mobile,ended,-82.0,,,checkout not delayed,,no,,no,0
570936,176527,mobile,ended,-174.0,,,checkout not delayed,,no,,no,0
571018,371625,mobile,ended,25.0,549891.0,150.0,checkout delayed,-14.0,no,-164.0,no,0
571191,413896,mobile,ended,-29.0,572986.0,60.0,checkout not delayed,63.0,yes,3.0,yes,0
571211,376356,mobile,ended,119.0,,,checkout delayed,,no,,no,0
571312,347483,mobile,ended,5.0,,,checkout delayed,,no,,no,0
571314,342749,mobile,ended,58.0,,,checkout delayed,,no,,no,0
571442,230201,connect,canceled,,,,checkout not delayed,,no,,no,1
571709,371632,connect,ended,-38.0,568753.0,480.0,checkout not delayed,-18.0,no,-498.0,no,0
571768,378757,mobile,canceled,,,,checkout not delayed,,no,,no,1
571801,399120,mobile,canceled,,,,checkout not delayed,,no,,no,1
571921,299017,connect,ended,-15.0,,,checkout not delayed,,no,,no,0
571976,335276,connect,canceled,,,,checkout not delayed,,no,,no,1
572043,409274,mobile,ended,-29.0,,,checkout not delayed,,no,,no,0
572240,353871,mobile,ended,-117.0,,,checkout not delayed,,no,,no,0
572391,267021,mobile,ended,-130.0,,,checkout not delayed,,no,,no,0
572500,399596,mobile,ended,-45.0,,,checkout not delayed,,no,,no,0
572561,412603,mobile,ended,3820.0,,,checkout delayed,,no,,no,0
572745,381499,connect,ended,188.0,,,checkout delayed,,no,,no,0
572793,397599,mobile,ended,206.0,,,checkout delayed,,no,,no,0
572992,376840,connect,ended,-184.0,,,checkout not delayed,,no,,no,0
573572,401712,mobile,ended,23.0,,,checkout delayed,,no,,no,0
573738,320394,mobile,ended,20.0,,,checkout delayed,,no,,no,0
573876,349678,connect,canceled,,,,checkout not delayed,,no,,no,1
566304,362241,connect,ended,-1359.0,,,checkout not delayed,,no,,no,0
566434,379145,mobile,canceled,,,,checkout not delayed,,no,,no,1
566547,408243,mobile,canceled,,,,checkout not delayed,,no,,no,1
566633,397861,mobile,ended,-172.0,,,checkout not delayed,,no,,no,0
566655,212965,connect,ended,-69.0,,,checkout not delayed,,no,,no,0
566917,345552,connect,canceled,,,,checkout not delayed,,no,,no,1
566928,404213,mobile,ended,-3030.0,,,checkout not delayed,,no,,no,0
566964,377603,mobile,ended,,,,checkout not delayed,,no,,no,0
567032,412464,mobile,canceled,,,,checkout not delayed,,no,,no,1
567122,388795,mobile,canceled,,,,checkout not delayed,,no,,no,1
567165,311943,mobile,ended,-5.0,569360.0,570.0,checkout not delayed,87.0,yes,-483.0,no,0
567364,403871,mobile,ended,-5.0,560535.0,450.0,checkout not delayed,133.0,yes,-317.0,no,0
556416,405897,mobile,ended,-6.0,,,checkout not delayed,,no,,no,0
556491,390608,connect,ended,,,,checkout not delayed,,no,,no,0
556513,385625,connect,ended,-68.0,,,checkout not delayed,,no,,no,0
556604,366287,connect,ended,-82.0,,,checkout not delayed,,no,,no,0
556651,378754,connect,ended,-61.0,,,checkout not delayed,,no,,no,0
556664,372058,mobile,ended,1465.0,,,checkout delayed,,no,,no,0
556710,410052,mobile,ended,70.0,,,checkout delayed,,no,,no,0
556761,226932,mobile,ended,142.0,,,checkout delayed,,no,,no,0
556777,357860,connect,ended,20.0,,,checkout delayed,,no,,no,0
556827,396075,mobile,ended,-64.0,,,checkout not delayed,,no,,no,0
556850,346952,mobile,ended,48.0,553865.0,30.0,checkout delayed,45.0,yes,15.0,yes,0
556890,270665,mobile,ended,25.0,,,checkout delayed,,no,,no,0
557086,398733,mobile,ended,4.0,555668.0,0.0,checkout delayed,17.0,yes,17.0,yes,0
557202,305189,mobile,canceled,,,,checkout not delayed,,no,,no,1
557211,348294,connect,ended,-66.0,,,checkout not delayed,,no,,no,0
557222,308906,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
557279,382060,mobile,ended,57.0,547290.0,120.0,checkout delayed,,no,,no,0
557337,324451,mobile,canceled,,,,checkout not delayed,,no,,no,1
557353,218964,mobile,ended,324.0,,,checkout delayed,,no,,no,0
557446,393172,connect,ended,9.0,,,checkout delayed,,no,,no,0
557447,365266,connect,ended,10.0,,,checkout delayed,,no,,no,0
557463,366037,connect,ended,54.0,,,checkout delayed,,no,,no,0
557467,317572,connect,ended,-77.0,,,checkout not delayed,,no,,no,0
557490,394424,mobile,ended,67.0,,,checkout delayed,,no,,no,0
557574,406475,mobile,ended,143.0,,,checkout delayed,,no,,no,0
557607,346423,mobile,canceled,,,,checkout not delayed,,no,,no,1
557684,413333,mobile,ended,84.0,,,checkout delayed,,no,,no,0
557733,378239,mobile,canceled,,,,checkout not delayed,,no,,no,1
557781,410956,mobile,ended,20.0,,,checkout delayed,,no,,no,0
557853,356106,connect,ended,11.0,,,checkout delayed,,no,,no,0
557908,409114,mobile,ended,139.0,,,checkout delayed,,no,,no,0
557919,414349,mobile,ended,62.0,,,checkout delayed,,no,,no,0
557920,282433,mobile,ended,7.0,,,checkout delayed,,no,,no,0
557930,400886,mobile,ended,56.0,553320.0,450.0,checkout delayed,-1414.0,no,-1864.0,no,0
557942,329331,mobile,ended,,,,checkout not delayed,,no,,no,0
558144,298611,mobile,ended,9.0,,,checkout delayed,,no,,no,0
558172,413590,mobile,ended,1666.0,,,checkout delayed,,no,,no,0
558190,392635,mobile,ended,148.0,,,checkout delayed,,no,,no,0
558240,309227,mobile,ended,9.0,,,checkout delayed,,no,,no,0
558305,348400,mobile,ended,-105.0,,,checkout not delayed,,no,,no,0
558323,404493,mobile,ended,61.0,,,checkout delayed,,no,,no,0
558366,377594,mobile,ended,275.0,,,checkout delayed,,no,,no,0
558384,281915,mobile,ended,-142.0,,,checkout not delayed,,no,,no,0
558401,367302,connect,canceled,,,,checkout not delayed,,no,,no,1
558463,367608,connect,ended,127.0,,,checkout delayed,,no,,no,0
558500,231676,mobile,ended,4.0,,,checkout delayed,,no,,no,0
558545,387265,mobile,ended,4.0,,,checkout delayed,,no,,no,0
558628,396435,connect,canceled,,550343.0,420.0,checkout not delayed,44.0,yes,-376.0,no,1
558755,362571,mobile,canceled,,,,checkout not delayed,,no,,no,1
558802,381233,mobile,ended,181.0,,,checkout delayed,,no,,no,0
558952,279740,mobile,ended,-110.0,,,checkout not delayed,,no,,no,0
559187,338667,mobile,ended,80.0,,,checkout delayed,,no,,no,0
559307,300102,mobile,ended,116.0,,,checkout delayed,,no,,no,0
559354,388217,mobile,ended,-17.0,,,checkout not delayed,,no,,no,0
559496,291307,mobile,ended,42.0,,,checkout delayed,,no,,no,0
559512,248300,connect,ended,58.0,552427.0,0.0,checkout delayed,-157.0,no,-157.0,no,0
559616,337414,connect,ended,80.0,,,checkout delayed,,no,,no,0
559649,413075,mobile,ended,,,,checkout not delayed,,no,,no,0
559730,314069,mobile,ended,,,,checkout not delayed,,no,,no,0
559733,326708,mobile,ended,-23.0,554230.0,180.0,checkout not delayed,15.0,yes,-165.0,no,0
559818,413786,mobile,ended,57.0,,,checkout delayed,,no,,no,0
559873,341630,mobile,ended,79.0,558883.0,240.0,checkout delayed,-3.0,no,-243.0,no,0
559918,381857,connect,canceled,,558338.0,120.0,checkout not delayed,-71.0,no,-191.0,no,1
559985,313369,mobile,ended,-7.0,,,checkout not delayed,,no,,no,0
560040,317683,mobile,ended,-23.0,,,checkout not delayed,,no,,no,0
560185,406784,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
560203,379181,mobile,ended,52.0,,,checkout delayed,,no,,no,0
560245,362101,mobile,ended,16.0,,,checkout delayed,,no,,no,0
560273,275364,connect,canceled,,553244.0,240.0,checkout not delayed,-880.0,no,-1120.0,no,1
560427,411516,mobile,ended,,,,checkout not delayed,,no,,no,0
560495,351787,mobile,ended,153.0,,,checkout delayed,,no,,no,0
560614,376239,mobile,ended,-37.0,,,checkout not delayed,,no,,no,0
560835,410133,mobile,ended,17.0,,,checkout delayed,,no,,no,0
561009,297973,mobile,ended,64.0,,,checkout delayed,,no,,no,0
561065,369190,mobile,ended,-249.0,,,checkout not delayed,,no,,no,0
554590,319866,mobile,ended,,,,checkout not delayed,,no,,no,0
554669,356061,mobile,ended,1.0,,,checkout delayed,,no,,no,0
554978,389463,mobile,ended,176.0,,,checkout delayed,,no,,no,0
555019,333303,mobile,ended,-88.0,,,checkout not delayed,,no,,no,0
555038,193354,mobile,ended,,,,checkout not delayed,,no,,no,0
555061,228732,mobile,ended,62.0,,,checkout delayed,,no,,no,0
555077,404542,mobile,ended,76.0,,,checkout delayed,,no,,no,0
555190,194356,mobile,ended,0.0,559148.0,510.0,checkout not delayed,617.0,yes,107.0,yes,0
555285,248604,mobile,ended,15.0,,,checkout delayed,,no,,no,0
555299,371572,connect,ended,641.0,549796.0,0.0,checkout delayed,-96.0,no,-96.0,no,0
555366,320334,mobile,ended,44.0,,,checkout delayed,,no,,no,0
555489,372647,mobile,ended,155.0,,,checkout delayed,,no,,no,0
555571,396649,mobile,ended,64.0,,,checkout delayed,,no,,no,0
555631,397752,mobile,ended,-64.0,,,checkout not delayed,,no,,no,0
555648,333107,mobile,ended,257.0,,,checkout delayed,,no,,no,0
555667,409654,mobile,ended,68.0,,,checkout delayed,,no,,no,0
555717,349411,mobile,ended,360.0,,,checkout delayed,,no,,no,0
555786,348294,connect,ended,-168.0,,,checkout not delayed,,no,,no,0
555889,394656,connect,ended,-120.0,,,checkout not delayed,,no,,no,0
555976,405841,mobile,ended,40.0,,,checkout delayed,,no,,no,0
555982,325350,mobile,ended,,,,checkout not delayed,,no,,no,0
556000,405122,mobile,canceled,,,,checkout not delayed,,no,,no,1
556165,400952,mobile,canceled,,,,checkout not delayed,,no,,no,1
556202,392169,mobile,canceled,,,,checkout not delayed,,no,,no,1
556340,280562,mobile,ended,14.0,,,checkout delayed,,no,,no,0
556400,212965,connect,canceled,,,,checkout not delayed,,no,,no,1
556410,394335,mobile,ended,-236.0,,,checkout not delayed,,no,,no,0
556436,348685,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
556474,371632,connect,ended,118.0,,,checkout delayed,,no,,no,0
556590,383105,mobile,canceled,,,,checkout not delayed,,no,,no,1
556715,310263,mobile,ended,-19.0,,,checkout not delayed,,no,,no,0
556725,362187,connect,ended,-633.0,554183.0,210.0,checkout not delayed,-426.0,no,-636.0,no,0
556812,376311,connect,ended,91.0,,,checkout delayed,,no,,no,0
556826,275994,mobile,ended,99.0,,,checkout delayed,,no,,no,0
567771,414132,mobile,ended,-54.0,,,checkout not delayed,,no,,no,0
567800,414501,mobile,ended,,,,checkout not delayed,,no,,no,0
567832,413098,mobile,canceled,,,,checkout not delayed,,no,,no,1
567841,380239,connect,ended,90.0,,,checkout delayed,,no,,no,0
567869,221634,mobile,canceled,,,,checkout not delayed,,no,,no,1
567960,376677,connect,ended,-92.0,,,checkout not delayed,,no,,no,0
567961,227386,mobile,ended,8.0,,,checkout delayed,,no,,no,0
567964,298466,mobile,ended,-22.0,527165.0,150.0,checkout not delayed,-892.0,no,-1042.0,no,0
568020,400165,mobile,canceled,,,,checkout not delayed,,no,,no,1
568177,373864,connect,ended,-143.0,,,checkout not delayed,,no,,no,0
568203,369728,mobile,ended,-195.0,,,checkout not delayed,,no,,no,0
568285,416262,mobile,canceled,,,,checkout not delayed,,no,,no,1
568314,370997,connect,ended,179.0,,,checkout delayed,,no,,no,0
568352,413409,mobile,ended,-17.0,,,checkout not delayed,,no,,no,0
568431,272724,mobile,ended,57.0,,,checkout delayed,,no,,no,0
568455,382302,connect,ended,-35.0,574639.0,660.0,checkout not delayed,6.0,yes,-654.0,no,0
568579,349678,connect,canceled,,,,checkout not delayed,,no,,no,1
568632,248064,mobile,ended,-190.0,,,checkout not delayed,,no,,no,0
568853,335276,connect,canceled,,560375.0,690.0,checkout not delayed,140.0,yes,-550.0,no,1
569099,414028,mobile,ended,,,,checkout not delayed,,no,,no,0
569165,404595,mobile,ended,-33.0,,,checkout not delayed,,no,,no,0
569285,371828,mobile,ended,99.0,,,checkout delayed,,no,,no,0
569302,411746,mobile,canceled,,,,checkout not delayed,,no,,no,1
569533,390166,mobile,ended,-127.0,,,checkout not delayed,,no,,no,0
569714,397217,connect,ended,-230.0,,,checkout not delayed,,no,,no,0
569727,410956,mobile,ended,47.0,,,checkout delayed,,no,,no,0
569890,383237,mobile,canceled,,,,checkout not delayed,,no,,no,1
570013,383344,connect,ended,33.0,569963.0,360.0,checkout delayed,61.0,yes,-299.0,no,0
570116,367507,mobile,ended,-118.0,,,checkout not delayed,,no,,no,0
570345,364652,connect,canceled,,,,checkout not delayed,,no,,no,1
570355,411807,mobile,ended,-2.0,,,checkout not delayed,,no,,no,0
570643,359294,mobile,canceled,,,,checkout not delayed,,no,,no,1
570837,400333,mobile,ended,-41.0,,,checkout not delayed,,no,,no,0
571151,291982,mobile,ended,5.0,,,checkout delayed,,no,,no,0
571625,375273,mobile,ended,-141.0,,,checkout not delayed,,no,,no,0
571780,288973,mobile,ended,-125.0,,,checkout not delayed,,no,,no,0
571945,277354,mobile,ended,,,,checkout not delayed,,no,,no,0
572105,393406,mobile,ended,,,,checkout not delayed,,no,,no,0
572535,401387,mobile,canceled,,,,checkout not delayed,,no,,no,1
572612,358982,connect,canceled,,,,checkout not delayed,,no,,no,1
573010,411700,mobile,canceled,,,,checkout not delayed,,no,,no,1
573264,373893,connect,ended,76.0,,,checkout delayed,,no,,no,0
573291,387223,mobile,ended,32.0,,,checkout delayed,,no,,no,0
573364,298493,mobile,ended,,,,checkout not delayed,,no,,no,0
573460,347208,connect,ended,-1.0,572521.0,0.0,checkout not delayed,-875.0,no,-875.0,no,0
573770,356106,connect,ended,-14.0,573913.0,390.0,checkout not delayed,156.0,yes,-234.0,no,0
573848,386413,connect,canceled,,,,checkout not delayed,,no,,no,1
574267,321170,mobile,ended,13.0,,,checkout delayed,,no,,no,0
574361,370793,mobile,ended,115.0,,,checkout delayed,,no,,no,0
574547,247971,mobile,ended,28.0,,,checkout delayed,,no,,no,0
574844,346486,mobile,ended,-28.0,,,checkout not delayed,,no,,no,0
575048,176527,mobile,ended,262.0,,,checkout delayed,,no,,no,0
575138,391287,mobile,ended,136.0,,,checkout delayed,,no,,no,0
575351,312078,connect,ended,2.0,,,checkout delayed,,no,,no,0
575488,311376,mobile,canceled,,,,checkout not delayed,,no,,no,1
567746,399689,mobile,ended,101.0,,,checkout delayed,,no,,no,0
567950,353281,mobile,ended,-59.0,,,checkout not delayed,,no,,no,0
568037,336629,mobile,ended,82.0,,,checkout delayed,,no,,no,0
568123,380866,mobile,ended,-8.0,,,checkout not delayed,,no,,no,0
568170,406784,mobile,canceled,,,,checkout not delayed,,no,,no,1
568234,176527,mobile,ended,70.0,,,checkout delayed,,no,,no,0
568278,351549,connect,ended,355.0,565967.0,510.0,checkout delayed,12.0,yes,-498.0,no,0
568428,351660,connect,canceled,,563040.0,0.0,checkout not delayed,41.0,yes,41.0,yes,1
568435,412590,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
568585,351660,connect,ended,-45.0,563040.0,90.0,checkout not delayed,41.0,yes,-49.0,no,0
568618,382836,mobile,ended,-25.0,,,checkout not delayed,,no,,no,0
568660,380345,mobile,ended,186.0,,,checkout delayed,,no,,no,0
568696,415982,mobile,ended,-16.0,,,checkout not delayed,,no,,no,0
568717,340060,mobile,ended,8.0,,,checkout delayed,,no,,no,0
568789,402153,mobile,ended,-88.0,568035.0,720.0,checkout not delayed,47.0,yes,-673.0,no,0
568799,416360,mobile,ended,189.0,,,checkout delayed,,no,,no,0
568906,350008,mobile,ended,14.0,,,checkout delayed,,no,,no,0
569012,314069,mobile,ended,,,,checkout not delayed,,no,,no,0
569063,412337,connect,canceled,,,,checkout not delayed,,no,,no,1
569233,387278,mobile,canceled,,,,checkout not delayed,,no,,no,1
569282,381481,mobile,ended,68.0,565511.0,510.0,checkout delayed,,no,,no,0
569307,167490,mobile,ended,-22.0,,,checkout not delayed,,no,,no,0
569559,404923,mobile,ended,211.0,,,checkout delayed,,no,,no,0
569571,367507,mobile,canceled,,,,checkout not delayed,,no,,no,1
569626,265917,mobile,ended,8.0,,,checkout delayed,,no,,no,0
569663,283618,mobile,ended,-1208.0,,,checkout not delayed,,no,,no,0
569871,375770,mobile,ended,30.0,,,checkout delayed,,no,,no,0
569967,275062,connect,ended,75.0,,,checkout delayed,,no,,no,0
569982,393406,mobile,canceled,,,,checkout not delayed,,no,,no,1
570223,184533,mobile,ended,39.0,,,checkout delayed,,no,,no,0
570338,281341,mobile,ended,-43.0,,,checkout not delayed,,no,,no,0
570361,387124,mobile,canceled,,,,checkout not delayed,,no,,no,1
570366,290726,connect,ended,-187.0,,,checkout not delayed,,no,,no,0
570646,295830,connect,ended,110.0,,,checkout delayed,,no,,no,0
570687,375553,mobile,ended,-29.0,,,checkout not delayed,,no,,no,0
570713,411578,mobile,ended,,566615.0,420.0,checkout not delayed,-137.0,no,-557.0,no,0
570897,280805,connect,ended,-69.0,,,checkout not delayed,,no,,no,0
570932,381481,mobile,ended,58.0,,,checkout delayed,,no,,no,0
570970,296967,connect,ended,-83.0,,,checkout not delayed,,no,,no,0
570994,375144,mobile,ended,,,,checkout not delayed,,no,,no,0
571025,381754,mobile,ended,-920.0,,,checkout not delayed,,no,,no,0
571086,406256,mobile,ended,,,,checkout not delayed,,no,,no,0
571184,326040,mobile,ended,-1069.0,,,checkout not delayed,,no,,no,0
571607,374360,connect,ended,-5.0,570644.0,0.0,checkout not delayed,18.0,yes,18.0,yes,0
571797,338647,mobile,canceled,,570367.0,630.0,checkout not delayed,74.0,yes,-556.0,no,1
572160,382521,mobile,ended,10.0,,,checkout delayed,,no,,no,0
572194,259297,mobile,ended,931.0,,,checkout delayed,,no,,no,0
572219,270091,mobile,ended,-128.0,,,checkout not delayed,,no,,no,0
572236,390467,connect,ended,-88.0,,,checkout not delayed,,no,,no,0
572514,411901,mobile,ended,-71.0,,,checkout not delayed,,no,,no,0
572554,397217,connect,ended,114.0,,,checkout delayed,,no,,no,0
572619,273214,mobile,ended,,,,checkout not delayed,,no,,no,0
566564,347556,mobile,canceled,,,,checkout not delayed,,no,,no,1
566621,227042,mobile,ended,52.0,,,checkout delayed,,no,,no,0
566911,403250,connect,ended,-89.0,,,checkout not delayed,,no,,no,0
566930,364882,connect,ended,-106.0,,,checkout not delayed,,no,,no,0
567269,392763,mobile,ended,-90.0,,,checkout not delayed,,no,,no,0
567290,308565,mobile,ended,19.0,,,checkout delayed,,no,,no,0
567467,290600,connect,ended,6.0,,,checkout delayed,,no,,no,0
567507,369381,mobile,ended,-82.0,,,checkout not delayed,,no,,no,0
567535,368391,mobile,ended,65.0,539310.0,30.0,checkout delayed,30.0,yes,0.0,no,0
567634,416081,mobile,ended,445.0,,,checkout delayed,,no,,no,0
567714,256882,mobile,ended,2.0,,,checkout delayed,,no,,no,0
567793,255576,connect,canceled,,,,checkout not delayed,,no,,no,1
567864,411098,mobile,ended,97.0,,,checkout delayed,,no,,no,0
567887,336416,connect,canceled,,,,checkout not delayed,,no,,no,1
567918,378072,connect,ended,55.0,,,checkout delayed,,no,,no,0
567951,315969,mobile,ended,-116.0,,,checkout not delayed,,no,,no,0
568022,400184,mobile,ended,,,,checkout not delayed,,no,,no,0
568106,392805,mobile,ended,-82.0,,,checkout not delayed,,no,,no,0
568204,300218,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
568216,404542,mobile,ended,651.0,,,checkout delayed,,no,,no,0
568272,317613,mobile,ended,515.0,,,checkout delayed,,no,,no,0
568392,350173,mobile,canceled,,,,checkout not delayed,,no,,no,1
568416,336935,connect,ended,2.0,559824.0,630.0,checkout delayed,14.0,yes,-616.0,no,0
568421,410521,mobile,ended,98.0,554767.0,180.0,checkout delayed,111.0,yes,-69.0,no,0
568490,276218,mobile,ended,105.0,,,checkout delayed,,no,,no,0
568516,371886,mobile,ended,-23.0,,,checkout not delayed,,no,,no,0
568572,363822,mobile,ended,4.0,,,checkout delayed,,no,,no,0
568649,378003,connect,ended,52.0,572385.0,90.0,checkout delayed,153.0,yes,63.0,yes,0
568674,415008,mobile,canceled,,,,checkout not delayed,,no,,no,1
568683,416028,mobile,ended,38.0,,,checkout delayed,,no,,no,0
568704,385628,connect,ended,49.0,563946.0,630.0,checkout delayed,-146.0,no,-776.0,no,0
568708,275364,connect,ended,39.0,563004.0,0.0,checkout delayed,-72.0,no,-72.0,no,0
568895,371229,mobile,ended,147.0,,,checkout delayed,,no,,no,0
568993,370513,mobile,ended,18.0,528782.0,30.0,checkout delayed,3.0,yes,-27.0,no,0
569060,367535,mobile,ended,212.0,,,checkout delayed,,no,,no,0
569144,406609,mobile,canceled,,,,checkout not delayed,,no,,no,1
569171,392479,mobile,ended,-59.0,,,checkout not delayed,,no,,no,0
569404,375166,mobile,ended,-66.0,,,checkout not delayed,,no,,no,0
569504,337219,connect,ended,-317.0,555979.0,660.0,checkout not delayed,-111.0,no,-771.0,no,0
569542,343329,mobile,ended,9.0,,,checkout delayed,,no,,no,0
569652,413671,mobile,ended,134.0,,,checkout delayed,,no,,no,0
569654,415882,mobile,ended,,,,checkout not delayed,,no,,no,0
569788,228792,mobile,ended,174.0,,,checkout delayed,,no,,no,0
569818,361055,mobile,ended,-5.0,506459.0,510.0,checkout not delayed,-28.0,no,-538.0,no,0
569847,354515,mobile,ended,150.0,,,checkout delayed,,no,,no,0
570071,404175,mobile,ended,16.0,,,checkout delayed,,no,,no,0
570210,340703,mobile,canceled,,,,checkout not delayed,,no,,no,1
570457,377302,mobile,ended,,,,checkout not delayed,,no,,no,0
570487,344576,mobile,ended,-60.0,,,checkout not delayed,,no,,no,0
570699,405856,mobile,ended,67.0,,,checkout delayed,,no,,no,0
570851,189142,mobile,ended,-88.0,,,checkout not delayed,,no,,no,0
571454,343003,mobile,ended,,,,checkout not delayed,,no,,no,0
571598,268787,mobile,canceled,,,,checkout not delayed,,no,,no,1
571707,359099,mobile,ended,179.0,,,checkout delayed,,no,,no,0
572249,317298,connect,ended,-90.0,,,checkout not delayed,,no,,no,0
548815,379704,mobile,ended,,,,checkout not delayed,,no,,no,0
548976,325139,mobile,ended,49.0,,,checkout delayed,,no,,no,0
548987,354896,mobile,ended,-67.0,,,checkout not delayed,,no,,no,0
549019,349894,connect,ended,32.0,,,checkout delayed,,no,,no,0
549043,406362,mobile,ended,403.0,,,checkout delayed,,no,,no,0
549060,406575,mobile,ended,361.0,,,checkout delayed,,no,,no,0
549087,399205,mobile,ended,-34.0,,,checkout not delayed,,no,,no,0
549104,325328,mobile,canceled,,,,checkout not delayed,,no,,no,1
549164,401976,mobile,ended,-38.0,,,checkout not delayed,,no,,no,0
549185,391400,mobile,ended,1527.0,,,checkout delayed,,no,,no,0
549427,355097,connect,ended,21.0,,,checkout delayed,,no,,no,0
549439,408366,mobile,canceled,,,,checkout not delayed,,no,,no,1
549567,364907,connect,ended,6.0,,,checkout delayed,,no,,no,0
549630,360548,mobile,ended,-13.0,,,checkout not delayed,,no,,no,0
549712,410594,mobile,ended,56.0,,,checkout delayed,,no,,no,0
549762,280227,connect,ended,-170.0,551649.0,90.0,checkout not delayed,34.0,yes,-56.0,no,0
549944,377509,mobile,canceled,,,,checkout not delayed,,no,,no,1
549962,401869,connect,ended,486.0,,,checkout delayed,,no,,no,0
550001,404129,connect,canceled,,,,checkout not delayed,,no,,no,1
550018,411546,mobile,ended,-69.0,,,checkout not delayed,,no,,no,0
550038,192575,connect,ended,19.0,,,checkout delayed,,no,,no,0
550052,183974,mobile,ended,3.0,,,checkout delayed,,no,,no,0
550091,248034,mobile,ended,-73.0,,,checkout not delayed,,no,,no,0
550125,412262,mobile,ended,,,,checkout not delayed,,no,,no,0
550132,407488,mobile,ended,,,,checkout not delayed,,no,,no,0
550137,189031,mobile,ended,441.0,,,checkout delayed,,no,,no,0
550336,412464,mobile,ended,23.0,,,checkout delayed,,no,,no,0
550377,190291,connect,ended,-5.0,,,checkout not delayed,,no,,no,0
550380,410145,mobile,ended,32.0,,,checkout delayed,,no,,no,0
550442,374741,connect,ended,78.0,555908.0,180.0,checkout delayed,-75.0,no,-255.0,no,0
550492,408214,mobile,ended,-102.0,,,checkout not delayed,,no,,no,0
550585,384040,connect,ended,42.0,,,checkout delayed,,no,,no,0
550608,389923,mobile,ended,-28.0,,,checkout not delayed,,no,,no,0
550826,346210,mobile,canceled,,,,checkout not delayed,,no,,no,1
